station_id,datetime,pm25,temperature_c,humidity_pct,wind_speed_mps,hour,month,dayofweek,is_weekend,season,pm25_lag1,pm25_lag24,pm25_roll6,pm25_roll24,target_next_hour_pm25,pollution_risk
06-037-4004,2023-01-10 02:00:00,12.73,5.0,46.3,6.23,2,1,1,0,0,8.99,13.53,11.433333333333332,15.009333333333332,12.98,Moderate
06-037-4004,2023-01-10 03:00:00,12.98,8.1,37.4,3.41,3,1,1,0,0,12.73,5.18,11.851666666666667,15.334333333333333,11.4,Moderate
06-037-4004,2023-01-10 04:00:00,11.4,8.6,45.7,4.75,4,1,1,0,0,12.98,11.95,11.520000000000001,15.311416666666666,10.23,Good
06-037-4004,2023-01-10 05:00:00,10.23,4.7,34.0,6.63,5,1,1,0,0,11.4,14.64,11.238333333333335,15.127666666666668,10.89,Good
06-037-4004,2023-01-10 06:00:00,10.89,7.7,32.4,4.48,6,1,1,0,0,10.23,14.81,11.203333333333333,14.964333333333334,17.14,Good
06-037-4004,2023-01-10 07:00:00,17.14,2.9,49.1,3.07,7,1,1,0,0,10.89,16.65,12.561666666666667,14.98475,19.27,Moderate
06-037-4004,2023-01-10 08:00:00,19.27,5.9,36.9,2.4,8,1,1,0,0,17.14,19.97,13.651666666666666,14.955583333333335,20.53,Moderate
06-037-4004,2023-01-10 09:00:00,20.53,4.1,42.5,2.76,9,1,1,0,0,19.27,15.35,14.909999999999998,15.171416666666666,17.49,Moderate
06-037-4004,2023-01-10 10:00:00,17.49,6.4,40.7,4.09,10,1,1,0,0,20.53,14.54,15.925000000000002,15.294333333333334,13.83,Moderate
06-037-4004,2023-01-10 11:00:00,13.83,6.8,43.7,6.18,11,1,1,0,0,17.49,20.53,16.525000000000002,15.015166666666666,17.48,Moderate
06-037-4004,2023-01-10 12:00:00,17.48,4.7,42.3,4.41,12,1,1,0,0,13.83,20.53,17.623333333333335,14.888083333333334,20.53,Moderate
06-037-4004,2023-01-10 13:00:00,20.53,6.1,47.2,2.92,13,1,1,0,0,17.48,16.4,18.188333333333333,15.060166666666666,15.89,Moderate
06-037-4004,2023-01-10 14:00:00,15.89,6.9,34.9,3.04,14,1,1,0,0,20.53,17.43,17.625,14.996000000000002,19.92,Moderate
06-037-4004,2023-01-10 15:00:00,19.92,5.4,45.4,3.28,15,1,1,0,0,15.89,19.24,17.523333333333337,15.024333333333333,16.94,Moderate
06-037-4004,2023-01-10 16:00:00,16.94,10.1,41.8,1.49,16,1,1,0,0,19.92,16.61,17.43166666666667,15.038083333333333,17.39,Moderate
06-037-4004,2023-01-10 17:00:00,17.39,4.7,34.3,2.81,17,1,1,0,0,16.94,17.1,18.025000000000002,15.050166666666668,20.53,Moderate
06-037-4004,2023-01-10 18:00:00,20.53,8.3,39.4,2.75,18,1,1,0,0,17.39,18.19,18.533333333333335,15.147666666666666,11.63,Moderate
06-037-4004,2023-01-10 19:00:00,11.63,7.3,34.0,7.67,19,1,1,0,0,20.53,17.714,17.05,14.894166666666665,15.74,Good
06-037-4004,2023-01-10 20:00:00,15.74,1.3,33.6,4.89,20,1,1,0,0,11.63,14.79,17.025000000000002,14.933750000000002,12.64,Moderate
06-037-4004,2023-01-10 21:00:00,12.64,8.0,39.8,1.89,21,1,1,0,0,15.74,10.47,15.811666666666667,15.024166666666666,10.03,Moderate
06-037-4004,2023-01-10 22:00:00,10.03,7.1,47.9,1.15,22,1,1,0,0,12.64,13.39,14.659999999999998,14.884166666666667,11.85,Good
06-037-4004,2023-01-10 23:00:00,11.85,5.2,43.6,1.54,23,1,1,0,0,10.03,11.92,13.736666666666666,14.88125,16.23,Good
06-037-4004,2023-01-11 00:00:00,16.23,5.7,48.5,5.62,0,1,2,0,0,11.85,11.1,13.020000000000001,15.095,15.44,Moderate
06-037-4004,2023-01-11 01:00:00,15.44,6.0,42.4,1.48,1,1,2,0,0,16.23,8.99,13.655000000000001,15.363750000000001,7.4,Moderate
06-037-4004,2023-01-11 02:00:00,7.4,7.8,49.8,5.91,2,1,2,0,0,15.44,12.73,12.264999999999999,15.141666666666667,10.95,Good
06-037-4004,2023-01-11 03:00:00,10.95,4.2,49.2,3.86,3,1,2,0,0,7.4,12.98,11.983333333333334,15.057083333333333,15.86,Good
06-037-4004,2023-01-11 04:00:00,15.86,8.2,37.3,3.13,4,1,2,0,0,10.95,11.4,12.954999999999998,15.242916666666668,14.17,Moderate
06-037-4004,2023-01-11 05:00:00,14.17,2.8,42.4,1.78,5,1,2,0,0,15.86,10.23,13.341666666666667,15.407083333333333,14.95,Moderate
06-037-4004,2023-01-11 06:00:00,14.95,1.5,38.4,5.4,6,1,2,0,0,14.17,10.89,13.128333333333332,15.57625,13.86,Moderate
06-037-4004,2023-01-11 07:00:00,13.86,6.2,41.3,4.32,7,1,2,0,0,14.95,17.14,12.865,15.439583333333333,16.64,Moderate
06-037-4004,2023-01-11 08:00:00,16.64,7.5,50.3,4.85,8,1,2,0,0,13.86,19.27,14.405,15.329999999999998,13.73,Moderate
06-037-4004,2023-01-11 09:00:00,13.73,4.6,38.8,3.09,9,1,2,0,0,16.64,20.53,14.868333333333332,15.046666666666667,13.46,Moderate
06-037-4004,2023-01-11 10:00:00,13.46,0.5,36.1,4.5,10,1,2,0,0,13.73,17.49,14.468333333333332,14.878749999999998,14.75,Moderate
06-037-4004,2023-01-11 11:00:00,14.75,2.0,36.4,5.72,11,1,2,0,0,13.46,13.83,14.565,14.917083333333332,15.68,Moderate
06-037-4004,2023-01-11 12:00:00,15.68,5.9,40.0,4.39,12,1,2,0,0,14.75,17.48,14.686666666666667,14.842083333333333,15.99,Moderate
06-037-4004,2023-01-11 13:00:00,15.99,5.0,60.7,1.92,13,1,2,0,0,15.68,20.53,15.041666666666666,14.652916666666668,15.49,Moderate
06-037-4004,2023-01-11 14:00:00,15.49,7.6,49.4,4.28,14,1,2,0,0,15.99,15.89,14.85,14.636249999999999,19.67,Moderate
06-037-4004,2023-01-11 15:00:00,19.67,5.1,27.6,4.63,15,1,2,0,0,15.49,19.92,15.839999999999998,14.625833333333334,14.23,Moderate
06-037-4004,2023-01-11 16:00:00,14.23,3.5,41.8,6.02,16,1,2,0,0,19.67,16.94,15.968333333333334,14.512916666666667,19.34,Moderate
06-037-4004,2023-01-11 17:00:00,19.34,5.6,38.9,4.38,17,1,2,0,0,14.23,17.39,16.733333333333334,14.594166666666666,15.79,Moderate
06-037-4004,2023-01-11 18:00:00,15.79,7.0,46.9,5.15,18,1,2,0,0,19.34,20.53,16.751666666666665,14.396666666666667,17.32,Moderate
06-037-4004,2023-01-11 19:00:00,17.32,7.7,36.1,4.42,19,1,2,0,0,15.79,11.63,16.973333333333333,14.633750000000001,14.68,Moderate
06-037-4004,2023-01-11 20:00:00,14.68,4.8,36.8,1.47,20,1,2,0,0,17.32,15.74,16.838333333333335,14.589583333333332,10.63,Moderate
06-037-4004,2023-01-11 21:00:00,10.63,5.1,39.2,4.74,21,1,2,0,0,14.68,12.64,15.331666666666669,14.505833333333335,11.58,Good
06-037-4004,2023-01-11 22:00:00,11.58,6.6,38.6,3.68,22,1,2,0,0,10.63,10.03,14.89,14.570416666666667,10.84,Good
06-037-4004,2023-01-11 23:00:00,10.84,3.5,45.3,6.5,23,1,2,0,0,11.58,11.85,13.473333333333334,14.528333333333334,12.93,Good
06-037-4004,2023-01-12 00:00:00,12.93,6.5,40.3,1.34,0,1,3,0,0,10.84,16.23,12.996666666666668,14.390833333333333,11.78,Moderate
06-037-4004,2023-01-12 01:00:00,11.78,4.5,47.0,1.8,1,1,3,0,0,12.93,15.44,12.073333333333332,14.238333333333335,10.53,Good
06-037-4004,2023-01-12 02:00:00,10.53,4.8,38.0,4.59,2,1,3,0,0,11.78,7.4,11.381666666666666,14.368749999999999,13.18,Good
06-037-4004,2023-01-12 03:00:00,13.18,5.0,46.3,5.77,3,1,3,0,0,10.53,10.95,11.806666666666667,14.461666666666666,14.35,Moderate
06-037-4004,2023-01-12 04:00:00,14.35,5.3,36.2,3.32,4,1,3,0,0,13.18,15.86,12.268333333333333,14.398750000000001,18.85,Moderate
06-037-4004,2023-01-12 05:00:00,18.85,8.8,45.1,3.33,5,1,3,0,0,14.35,14.17,13.603333333333333,14.59375,15.17,Moderate
06-037-4004,2023-01-12 06:00:00,15.17,4.1,39.5,3.81,6,1,3,0,0,18.85,14.95,13.976666666666667,14.602916666666667,17.8,Moderate
06-037-4004,2023-01-12 07:00:00,17.8,4.2,46.5,2.77,7,1,3,0,0,15.17,13.86,14.979999999999999,14.767083333333334,19.57,Moderate
06-037-4004,2023-01-12 08:00:00,19.57,7.9,29.8,4.98,8,1,3,0,0,17.8,16.64,16.486666666666668,14.889166666666668,14.75,Moderate
06-037-4004,2023-01-12 09:00:00,14.75,5.9,38.1,2.78,9,1,3,0,0,19.57,13.73,16.748333333333335,14.931666666666667,13.28,Moderate
06-037-4004,2023-01-12 10:00:00,13.28,6.5,47.9,4.55,10,1,3,0,0,14.75,13.46,16.57,14.924166666666666,17.12,Moderate
06-037-4004,2023-01-12 11:00:00,17.12,2.9,41.0,1.52,11,1,3,0,0,13.28,14.75,16.281666666666666,15.022916666666667,20.53,Moderate
06-037-4004,2023-01-12 12:00:00,20.53,5.5,33.5,6.08,12,1,3,0,0,17.12,15.68,17.175,15.225000000000001,20.53,Moderate
06-037-4004,2023-01-12 13:00:00,20.53,6.6,38.5,0.32,13,1,3,0,0,20.53,15.99,17.63,15.414166666666667,12.9,Moderate
06-037-4004,2023-01-12 14:00:00,12.9,3.7,43.9,1.91,14,1,3,0,0,20.53,15.49,16.518333333333334,15.30625,18.79,Moderate
06-037-4004,2023-01-12 15:00:00,18.79,6.3,38.0,6.88,15,1,3,0,0,12.9,19.67,17.191666666666666,15.269583333333332,11.04,Moderate
06-037-4004,2023-01-12 16:00:00,11.04,4.6,47.8,3.65,16,1,3,0,0,18.79,14.23,16.81833333333333,15.136666666666668,16.92,Good
06-037-4004,2023-01-12 17:00:00,16.92,3.7,47.4,2.51,17,1,3,0,0,11.04,19.34,16.785,15.035833333333334,18.0,Moderate
06-037-4004,2023-01-12 18:00:00,18.0,7.0,45.3,1.58,18,1,3,0,0,16.92,15.79,16.363333333333333,15.12791666666667,11.91,Moderate
06-037-4004,2023-01-12 19:00:00,11.91,7.3,47.2,2.85,19,1,3,0,0,18.0,17.32,14.926666666666668,14.902499999999998,16.0,Good
06-037-4004,2023-01-12 20:00:00,16.0,5.3,39.4,3.93,20,1,3,0,0,11.91,14.68,15.443333333333333,14.957500000000001,17.24,Moderate
06-037-4004,2023-01-12 21:00:00,17.24,5.9,49.4,4.23,21,1,3,0,0,16.0,10.63,15.185000000000002,15.232916666666666,12.25,Moderate
06-037-4004,2023-01-12 22:00:00,12.25,7.6,47.4,3.98,22,1,3,0,0,17.24,11.58,15.386666666666665,15.260833333333332,12.45,Moderate
06-037-4004,2023-01-12 23:00:00,12.45,4.2,41.4,0.82,23,1,3,0,0,12.25,10.84,14.641666666666666,15.327916666666667,15.7,Moderate
06-037-4004,2023-01-13 00:00:00,15.7,5.7,33.9,3.71,0,1,4,0,0,12.45,12.93,14.258333333333333,15.443333333333333,9.29,Moderate
06-037-4004,2023-01-13 01:00:00,9.29,4.2,30.2,4.01,1,1,4,0,0,15.7,11.78,13.821666666666667,15.339583333333332,9.65,Good
06-037-4004,2023-01-13 02:00:00,9.65,3.0,47.0,4.02,2,1,4,0,0,9.29,10.53,12.763333333333334,15.302916666666667,10.78,Good
06-037-4004,2023-01-13 03:00:00,10.78,4.2,34.0,3.54,3,1,4,0,0,9.65,13.18,11.686666666666667,15.202916666666667,13.59,Good
06-037-4004,2023-01-13 04:00:00,13.59,2.8,37.4,1.66,4,1,4,0,0,10.78,14.35,11.909999999999998,15.171249999999999,14.31,Moderate
06-037-4004,2023-01-13 05:00:00,14.31,5.9,44.4,2.12,5,1,4,0,0,13.59,18.85,12.219999999999999,14.982083333333334,13.62,Moderate
06-037-4004,2023-01-13 06:00:00,13.62,3.5,35.5,5.32,6,1,4,0,0,14.31,15.17,11.873333333333333,14.917499999999999,17.03,Moderate
06-037-4004,2023-01-13 07:00:00,17.03,2.2,54.2,2.34,7,1,4,0,0,13.62,17.8,13.163333333333334,14.885416666666666,17.15,Moderate
06-037-4004,2023-01-13 08:00:00,17.15,6.5,43.2,2.42,8,1,4,0,0,17.03,19.57,14.413333333333332,14.784583333333332,15.89,Moderate
06-037-4004,2023-01-13 09:00:00,15.89,6.4,49.4,3.06,9,1,4,0,0,17.15,14.75,15.264999999999999,14.832083333333332,15.68,Moderate
06-037-4004,2023-01-13 10:00:00,15.68,4.3,47.2,1.68,10,1,4,0,0,15.89,13.28,15.613333333333335,14.932083333333333,16.0,Moderate
06-037-4004,2023-01-13 11:00:00,16.0,6.4,29.3,4.45,11,1,4,0,0,15.68,17.12,15.895000000000001,14.885416666666666,13.0,Moderate
06-037-4004,2023-01-13 12:00:00,13.0,3.4,45.7,1.6,12,1,4,0,0,16.0,20.53,15.791666666666666,14.571666666666665,17.34,Moderate
06-037-4004,2023-01-13 13:00:00,17.34,4.3,41.9,5.13,13,1,4,0,0,13.0,20.53,15.843333333333334,14.43875,12.71,Moderate
06-037-4004,2023-01-13 14:00:00,12.71,5.8,41.7,1.48,14,1,4,0,0,17.34,12.9,15.103333333333333,14.430833333333332,19.0,Moderate
06-037-4004,2023-01-13 15:00:00,19.0,7.1,41.9,3.08,15,1,4,0,0,12.71,18.79,15.621666666666668,14.439583333333333,15.1,Moderate
06-037-4004,2023-01-13 16:00:00,15.1,4.2,47.3,4.02,16,1,4,0,0,19.0,11.04,15.524999999999999,14.60875,15.48,Moderate
06-037-4004,2023-01-13 17:00:00,15.48,3.8,50.2,4.69,17,1,4,0,0,15.1,16.92,15.438333333333333,14.548749999999998,16.07,Moderate
06-037-4004,2023-01-13 18:00:00,16.07,7.0,36.0,3.16,18,1,4,0,0,15.48,18.0,15.949999999999998,14.468333333333332,15.61,Moderate
06-037-4004,2023-01-13 19:00:00,15.61,6.2,42.4,2.45,19,1,4,0,0,16.07,11.91,15.661666666666667,14.6225,16.66,Moderate
06-037-4004,2023-01-13 20:00:00,16.66,5.3,49.0,5.63,20,1,4,0,0,15.61,16.0,16.32,14.65,9.5,Moderate
06-037-4004,2023-01-13 21:00:00,9.5,7.4,41.0,3.77,21,1,4,0,0,16.66,17.24,14.736666666666666,14.3275,8.34,Good
06-037-4004,2023-01-13 22:00:00,8.34,8.9,43.0,3.24,22,1,4,0,0,9.5,12.25,13.61,14.164583333333333,12.4,Good
06-037-4004,2023-01-13 23:00:00,12.4,5.7,43.1,0.77,23,1,4,0,0,8.34,12.45,13.096666666666666,14.162500000000001,10.76,Moderate
06-037-4004,2023-01-14 00:00:00,10.76,3.8,52.6,3.79,0,1,5,1,0,12.4,15.7,12.211666666666666,13.956666666666669,13.0,Good
06-037-4004,2023-01-14 01:00:00,13.0,6.0,45.8,3.49,1,1,5,1,0,10.76,9.29,11.776666666666666,14.11125,14.19,Moderate
06-037-4004,2023-01-14 02:00:00,14.19,3.4,52.4,1.47,2,1,5,1,0,13.0,9.65,11.365,14.300416666666669,10.11,Moderate
06-037-4004,2023-01-14 03:00:00,10.11,7.5,50.7,2.33,3,1,5,1,0,14.19,10.78,11.466666666666667,14.272499999999999,15.01,Good
06-037-4004,2023-01-14 04:00:00,15.01,3.6,40.9,3.64,4,1,5,1,0,10.11,13.59,12.578333333333333,14.331666666666669,11.67,Moderate
06-037-4004,2023-01-14 05:00:00,11.67,4.6,43.5,4.2,5,1,5,1,0,15.01,14.31,12.456666666666665,14.221666666666666,15.19,Good
06-037-4004,2023-01-14 06:00:00,15.19,3.3,52.3,1.97,6,1,5,1,0,11.67,13.62,13.194999999999999,14.287083333333333,14.68,Moderate
06-037-4004,2023-01-14 07:00:00,14.68,5.4,36.3,1.99,7,1,5,1,0,15.19,17.03,13.475,14.189166666666665,18.83,Moderate
06-037-4004,2023-01-14 08:00:00,18.83,5.4,45.8,3.67,8,1,5,1,0,14.68,17.15,14.248333333333333,14.259166666666667,17.07,Moderate
06-037-4004,2023-01-14 09:00:00,17.07,6.5,45.9,2.24,9,1,5,1,0,18.83,15.89,15.408333333333331,14.308333333333335,14.84,Moderate
06-037-4004,2023-01-14 10:00:00,14.84,5.2,40.6,3.2,10,1,5,1,0,17.07,15.68,15.38,14.273333333333333,14.5,Moderate
06-037-4004,2023-01-14 11:00:00,14.5,5.1,40.1,6.16,11,1,5,1,0,14.84,16.0,15.851666666666667,14.210833333333333,19.88,Moderate
06-037-4004,2023-01-14 12:00:00,19.88,3.9,40.8,3.44,12,1,5,1,0,14.5,13.0,16.63333333333333,14.4975,16.77,Moderate
06-037-4004,2023-01-14 13:00:00,16.77,4.4,45.5,5.03,13,1,5,1,0,19.88,17.34,16.981666666666666,14.473749999999997,20.13,Moderate
06-037-4004,2023-01-14 14:00:00,20.13,2.2,49.4,1.63,14,1,5,1,0,16.77,12.71,17.198333333333334,14.782916666666665,15.76,Moderate
06-037-4004,2023-01-14 15:00:00,15.76,7.8,45.7,2.35,15,1,5,1,0,20.13,19.0,16.98,14.647916666666667,19.76,Moderate
06-037-4004,2023-01-14 16:00:00,19.76,4.8,35.7,2.32,16,1,5,1,0,15.76,15.1,17.8,14.842083333333333,13.41,Moderate
06-037-4004,2023-01-14 17:00:00,13.41,8.3,49.5,1.84,17,1,5,1,0,19.76,15.48,17.618333333333336,14.755833333333333,20.53,Moderate
06-037-4004,2023-01-14 18:00:00,20.53,4.8,48.0,0.85,18,1,5,1,0,13.41,16.07,17.72666666666667,14.941666666666668,16.66,Moderate
06-037-4004,2023-01-14 19:00:00,16.66,1.2,40.8,3.79,19,1,5,1,0,20.53,15.61,17.708333333333332,14.985416666666666,14.5,Moderate
06-037-4004,2023-01-14 20:00:00,14.5,4.1,38.7,4.08,20,1,5,1,0,16.66,16.66,16.77,14.895416666666668,10.37,Moderate
06-037-4004,2023-01-14 21:00:00,10.37,5.0,37.5,2.08,21,1,5,1,0,14.5,9.5,15.871666666666668,14.931666666666665,14.22,Good
06-037-4004,2023-01-14 22:00:00,14.22,5.1,47.4,2.38,22,1,5,1,0,10.37,8.34,14.948333333333332,15.176666666666668,14.01,Moderate
06-037-4004,2023-01-14 23:00:00,14.01,6.4,32.6,3.62,23,1,5,1,0,14.22,12.4,15.048333333333332,15.243749999999999,11.19,Moderate
06-037-4004,2023-01-15 00:00:00,11.19,5.3,47.5,3.53,0,1,6,1,0,14.01,10.76,13.491666666666665,15.261666666666665,6.77,Good
06-037-4004,2023-01-15 01:00:00,6.77,4.3,39.8,5.05,1,1,6,1,0,11.19,13.0,11.843333333333334,15.002083333333331,9.62,Good
06-037-4004,2023-01-15 02:00:00,9.62,3.2,43.4,5.2,2,1,6,1,0,6.77,14.19,11.03,14.811666666666666,10.09,Good
06-037-4004,2023-01-15 03:00:00,10.09,4.2,24.9,2.5,3,1,6,1,0,9.62,10.11,10.983333333333334,14.810833333333335,14.62,Good
06-037-4004,2023-01-15 04:00:00,14.62,6.2,33.1,3.4,4,1,6,1,0,10.09,15.01,11.049999999999999,14.794583333333334,13.06,Moderate
06-037-4004,2023-01-15 05:00:00,13.06,6.7,38.6,2.0,5,1,6,1,0,14.62,11.67,10.891666666666666,14.852500000000001,13.89,Moderate
06-037-4004,2023-01-15 06:00:00,13.89,3.7,37.4,5.75,6,1,6,1,0,13.06,15.19,11.341666666666667,14.798333333333334,16.36,Moderate
06-037-4004,2023-01-15 07:00:00,16.36,7.0,45.8,3.9,7,1,6,1,0,13.89,14.68,12.94,14.868333333333334,20.53,Moderate
06-037-4004,2023-01-15 08:00:00,20.53,6.1,43.5,4.99,8,1,6,1,0,16.36,18.83,14.758333333333333,14.939166666666665,17.23,Moderate
06-037-4004,2023-01-15 09:00:00,17.23,3.2,51.7,2.96,9,1,6,1,0,20.53,17.07,15.948333333333332,14.945833333333333,18.09,Moderate
06-037-4004,2023-01-15 10:00:00,18.09,5.5,44.6,5.03,10,1,6,1,0,17.23,14.84,16.526666666666667,15.081249999999999,16.35,Moderate
06-037-4004,2023-01-15 11:00:00,16.35,5.7,38.8,4.62,11,1,6,1,0,18.09,14.5,17.075,15.158333333333333,17.93,Moderate
06-037-4004,2023-01-15 12:00:00,17.93,2.9,48.1,5.42,12,1,6,1,0,16.35,19.88,17.748333333333335,15.077083333333334,15.46,Moderate
06-037-4004,2023-01-15 13:00:00,15.46,2.3,39.7,1.48,13,1,6,1,0,17.93,16.77,17.598333333333333,15.0225,18.46,Moderate
06-037-4004,2023-01-15 14:00:00,18.46,5.9,39.4,3.61,14,1,6,1,0,15.46,20.13,17.253333333333334,14.952916666666667,14.25,Moderate
06-037-4004,2023-01-15 15:00:00,14.25,4.1,42.0,5.15,15,1,6,1,0,18.46,15.76,16.756666666666664,14.89,18.36,Moderate
06-037-4004,2023-01-15 16:00:00,18.36,8.0,50.1,2.1,16,1,6,1,0,14.25,19.76,16.801666666666666,14.831666666666665,13.94,Moderate
06-037-4004,2023-01-15 17:00:00,13.94,8.4,47.3,4.28,17,1,6,1,0,18.36,13.41,16.400000000000002,14.85375,19.37,Moderate
06-037-4004,2023-01-15 18:00:00,19.37,5.9,47.1,4.36,18,1,6,1,0,13.94,20.53,16.64,14.805416666666666,20.53,Moderate
06-037-4004,2023-01-15 19:00:00,20.53,6.9,51.8,4.55,19,1,6,1,0,19.37,16.66,17.485,14.966666666666667,13.5,Moderate
06-037-4004,2023-01-15 20:00:00,13.5,3.0,47.0,4.0,20,1,6,1,0,20.53,14.5,16.65833333333333,14.925000000000002,16.16,Moderate
06-037-4004,2023-01-15 21:00:00,16.16,2.3,35.9,4.43,21,1,6,1,0,13.5,10.37,16.976666666666667,15.16625,14.28,Moderate
06-037-4004,2023-01-15 22:00:00,14.28,4.7,44.7,4.15,22,1,6,1,0,16.16,14.22,16.296666666666667,15.168750000000001,8.52,Moderate
06-037-4004,2023-01-15 23:00:00,8.52,2.4,50.1,5.28,23,1,6,1,0,14.28,14.01,15.393333333333333,14.94,12.28,Good
06-037-4004,2023-01-16 00:00:00,12.28,5.6,34.4,2.42,0,1,0,0,0,8.52,11.19,14.211666666666668,14.985416666666667,13.36,Moderate
06-037-4004,2023-01-16 01:00:00,13.36,3.4,41.9,4.01,1,1,0,0,0,12.28,6.77,13.016666666666667,15.26,13.9,Moderate
06-037-4004,2023-01-16 02:00:00,13.9,5.4,36.7,5.33,2,1,0,0,0,13.36,9.62,13.08333333333333,15.438333333333334,13.32,Moderate
06-037-4004,2023-01-16 03:00:00,13.32,4.7,42.7,2.32,3,1,0,0,0,13.9,10.09,12.61,15.572916666666666,13.91,Moderate
06-037-4004,2023-01-16 04:00:00,13.91,6.3,47.7,2.46,4,1,0,0,0,13.32,14.62,12.548333333333334,15.543333333333331,14.24,Moderate
06-037-4004,2023-01-16 05:00:00,14.24,5.7,48.7,4.29,5,1,0,0,0,13.91,13.06,13.501666666666667,15.5925,15.33,Moderate
06-037-4004,2023-01-16 06:00:00,15.33,4.2,41.1,5.57,6,1,0,0,0,14.24,13.89,14.01,15.652500000000002,14.72,Moderate
06-037-4004,2023-01-16 07:00:00,14.72,2.3,45.3,3.3,7,1,0,0,0,15.33,16.36,14.236666666666666,15.584166666666667,17.91,Moderate
06-037-4004,2023-01-16 08:00:00,17.91,5.3,34.5,3.64,8,1,0,0,0,14.72,20.53,14.905000000000001,15.475000000000001,13.49,Moderate
06-037-4004,2023-01-16 09:00:00,13.49,1.5,33.3,4.05,9,1,0,0,0,17.91,17.23,14.933333333333335,15.319166666666666,16.35,Moderate
06-037-4004,2023-01-16 10:00:00,16.35,7.5,47.6,2.77,10,1,0,0,0,13.49,18.09,15.339999999999998,15.246666666666668,16.42,Moderate
06-037-4004,2023-01-16 11:00:00,16.42,6.1,26.9,6.79,11,1,0,0,0,16.35,16.35,15.703333333333333,15.249583333333334,16.36,Moderate
06-037-4004,2023-01-16 12:00:00,16.36,6.7,38.6,2.11,12,1,0,0,0,16.42,17.93,15.875,15.184166666666668,15.27,Moderate
06-037-4004,2023-01-16 13:00:00,15.27,3.1,45.4,3.64,13,1,0,0,0,16.36,15.46,15.966666666666669,15.176250000000001,18.27,Moderate
06-037-4004,2023-01-16 14:00:00,18.27,5.7,43.1,3.66,14,1,0,0,0,15.27,18.46,16.026666666666667,15.168333333333331,16.33,Moderate
06-037-4004,2023-01-16 15:00:00,16.33,3.7,27.8,0.22,15,1,0,0,0,18.27,14.25,16.5,15.255,15.45,Moderate
06-037-4004,2023-01-16 16:00:00,15.45,5.3,44.6,2.24,16,1,0,0,0,16.33,18.36,16.35,15.133750000000001,12.26,Moderate
06-037-4004,2023-01-16 17:00:00,12.26,3.0,37.7,1.47,17,1,0,0,0,15.45,13.94,15.656666666666666,15.06375,16.26,Moderate
06-037-4004,2023-01-16 18:00:00,16.26,4.8,42.6,4.58,18,1,0,0,0,12.26,19.37,15.639999999999999,14.934166666666668,19.09,Moderate
06-037-4004,2023-01-16 19:00:00,19.09,2.2,38.9,0.96,19,1,0,0,0,16.26,20.53,16.276666666666667,14.874166666666666,16.4,Moderate
06-037-4004,2023-01-16 20:00:00,16.4,4.7,38.5,4.91,20,1,0,0,0,19.09,13.5,15.964999999999998,14.995,13.81,Moderate
06-037-4004,2023-01-16 21:00:00,13.81,1.7,33.0,1.73,21,1,0,0,0,16.4,16.16,15.545,14.897083333333335,11.66,Moderate
06-037-4004,2023-01-16 22:00:00,11.66,8.5,40.2,4.94,22,1,0,0,0,13.81,14.28,14.913333333333332,14.787916666666666,13.5,Good
06-037-4004,2023-01-16 23:00:00,13.5,5.3,48.2,1.41,23,1,0,0,0,11.66,8.52,15.12,14.995416666666666,10.33,Moderate
06-037-4004,2023-01-17 00:00:00,10.33,5.0,39.9,4.14,0,1,1,0,0,13.5,12.28,14.131666666666666,14.914166666666667,11.35,Good
06-037-4004,2023-01-17 01:00:00,11.35,6.4,40.1,4.9,1,1,1,0,0,10.33,13.36,12.841666666666667,14.830416666666666,10.55,Good
06-037-4004,2023-01-17 02:00:00,10.55,2.4,38.5,4.36,2,1,1,0,0,11.35,13.9,11.866666666666667,14.690833333333332,15.15,Good
06-037-4004,2023-01-17 03:00:00,15.15,3.4,35.6,1.67,3,1,1,0,0,10.55,13.32,12.090000000000002,14.767083333333332,15.45,Moderate
06-037-4004,2023-01-17 04:00:00,15.45,6.1,37.0,5.19,4,1,1,0,0,15.15,13.91,12.721666666666666,14.831250000000002,14.14,Moderate
06-037-4004,2023-01-17 05:00:00,14.14,5.3,43.1,4.32,5,1,1,0,0,15.45,14.24,12.828333333333333,14.827083333333334,19.33,Moderate
06-037-4004,2023-01-17 06:00:00,19.33,3.6,54.3,0.04,6,1,1,0,0,14.14,15.33,14.328333333333333,14.993749999999999,18.81,Moderate
06-037-4004,2023-01-17 07:00:00,18.81,6.3,46.9,3.67,7,1,1,0,0,19.33,14.72,15.571666666666667,15.164166666666667,19.39,Moderate
06-037-4004,2023-01-17 08:00:00,19.39,5.6,45.1,7.75,8,1,1,0,0,18.81,17.91,17.044999999999998,15.225833333333332,17.74,Moderate
06-037-4004,2023-01-17 09:00:00,17.74,6.0,52.0,5.17,9,1,1,0,0,19.39,13.49,17.476666666666667,15.402916666666668,14.44,Moderate
06-037-4004,2023-01-17 10:00:00,14.44,5.8,44.3,2.75,10,1,1,0,0,17.74,16.35,17.308333333333334,15.323333333333332,15.66,Moderate
06-037-4004,2023-01-17 11:00:00,15.66,3.6,47.4,4.32,11,1,1,0,0,14.44,16.42,17.561666666666664,15.291666666666666,17.86,Moderate
06-037-4004,2023-01-17 12:00:00,17.86,4.8,43.1,2.91,12,1,1,0,0,15.66,16.36,17.316666666666666,15.354166666666666,17.78,Moderate
